simulator,sim_method,single_qubit_noise_prob,two_qubit_noise_prob,num_qubits,graph_density,p,problem_idx,expectation,elapsed_time,sample
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.44921875,4.825025796890259,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.357421875,5.911270380020142,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.5,5.436453580856323,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.314453125,5.421798944473267,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.349609375,5.884847402572632,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.4375,5.264178037643433,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.48046875,6.106114864349365,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.384765625,5.734861612319946,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.384765625,5.502336025238037,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.4296875,5.669765949249268,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.435546875,5.578294277191162,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.46875,4.962645530700684,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.375,6.277277231216431,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.498046875,6.5424652099609375,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.486328125,6.691601991653442,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.4765625,6.878801107406616,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.359375,6.900424003601074,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.49609375,6.501850366592407,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.517578125,7.264973878860474,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.419921875,6.576051473617554,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.275390625,8.892057657241821,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.703125,9.516791582107544,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.5234375,10.703711748123169,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.24609375,10.36743974685669,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.392578125,10.01045536994934,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.58203125,10.706821918487549,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.591796875,10.687586784362793,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.341796875,11.402421712875366,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.36328125,11.036416053771973,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.544921875,11.061124563217163,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.6015625,11.40547513961792,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.48828125,11.920958042144775,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.41796875,13.38457727432251,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.486328125,12.043453693389893,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.498046875,11.442371845245361,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.587890625,11.668262481689453,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.60546875,13.504560947418213,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.462890625,11.632622957229614,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.4375,12.534116744995117,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,3,2,-3.36328125,14.961527109146118,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.208984375,14.614274978637695,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.58984375,15.813379764556885,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.6484375,16.58659815788269,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.3046875,15.230602979660034,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.490234375,17.984732389450073,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.572265625,15.357895135879517,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.68359375,17.485835552215576,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.537109375,17.328460931777954,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.48046875,15.41819143295288,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.6796875,18.588793516159058,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.501953125,16.100635290145874,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.435546875,16.99046039581299,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.330078125,18.17465901374817,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.509765625,16.64973473548889,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.748046875,18.0512375831604,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.658203125,18.539332151412964,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.595703125,18.684030771255493,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.533203125,20.640225887298584,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.806640625,22.183411121368408,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,4,2,-3.5078125,23.662618398666382,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.453125,21.47606062889099,0
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.576171875,21.968003511428833,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.51171875,20.288934230804443,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.265625,25.0428204536438,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.556640625,21.24556541442871,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.578125,24.533668279647827,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.671875,25.43764066696167,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.701171875,26.320385217666626,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.369140625,27.008094549179077,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.642578125,22.67514944076538,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.62109375,27.306052446365356,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.423828125,26.537437677383423,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.583984375,28.34508728981018,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.513671875,24.174343585968018,0
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.533203125,28.329005241394043,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.556640625,26.23908019065857,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.79296875,29.712008953094482,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.63671875,31.26553773880005,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.73828125,25.89609146118164,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,5,2,-3.630859375,36.1716103553772,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.26953125,28.48669695854187,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.435546875,30.732990503311157,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.734375,28.9168484210968,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.673828125,31.86799907684326,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.716796875,31.215909957885742,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.666015625,29.272483348846436,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.462890625,36.543466567993164,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.53125,36.991997718811035,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.5234375,35.79636907577515,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.4453125,31.231616258621216,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.455078125,30.630435705184937,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.515625,36.56246066093445,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.5078125,34.20663857460022,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.544921875,36.871875286102295,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.66015625,41.638545989990234,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.607421875,37.805726766586304,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.548828125,41.34410858154297,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.69921875,41.42162370681763,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.775390625,44.96701979637146,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.25390625,59.51474475860596,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,6,2,-3.583984375,63.322065353393555,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.494140625,55.77559280395508,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.771484375,59.56517577171326,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.69140625,58.00183033943176,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.70703125,58.95209789276123,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.685546875,60.438530683517456,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.474609375,58.164478063583374,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.419921875,58.58675193786621,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.396484375,57.23530077934265,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.240234375,67.21241092681885,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.5546875,57.47385621070862,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.39453125,59.765172719955444,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.4609375,57.04343056678772,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.5859375,55.4101779460907,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.732421875,56.396987438201904,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.734375,69.45042037963867,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.708984375,63.45555520057678,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.70703125,69.8210301399231,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.603515625,90.06319260597229,0
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.44921875,57.20450401306152,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.375,64.15238332748413,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.240234375,68.12339997291565,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,7,2,-3.4453125,66.20558619499207,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.32421875,64.27357172966003,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.619140625,68.08387231826782,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.845703125,70.4668698310852,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.5390625,66.62870407104492,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.732421875,72.0582184791565,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.248046875,70.9247739315033,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.451171875,73.22280383110046,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.724609375,76.12713694572449,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.412109375,72.63942527770996,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.392578125,82.21400928497314,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.646484375,79.19773149490356,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.6953125,76.59885716438293,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.689453125,73.6335346698761,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.63671875,75.22196006774902,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.72265625,80.52808117866516,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.384765625,69.75457906723022,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.224609375,68.28742623329163,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.64453125,87.67184543609619,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.259765625,69.34987497329712,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.369140625,74.1251425743103,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.76171875,65.3548412322998,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.435546875,66.90508365631104,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,8,2,-3.396484375,75.04633164405823,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.240234375,68.5805401802063,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.8203125,75.22975993156433,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.37890625,66.07148337364197,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.779296875,80.39804983139038,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.421875,74.8028576374054,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.38671875,76.22801089286804,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.80078125,89.54294562339783,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.67578125,70.47382831573486,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.595703125,78.98626971244812,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.701171875,77.63624835014343,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.630859375,76.83180546760559,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.72265625,99.74144768714905,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.18359375,89.28930592536926,0
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.271484375,99.45258975028992,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.75,94.70451855659485,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.373046875,95.50685524940491,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.361328125,96.26629567146301,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.29296875,98.61794924736023,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.251953125,102.77768683433533,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.25390625,96.72468590736389,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.8359375,97.90791153907776,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.35546875,96.76470828056335,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.29296875,109.50734281539917,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,9,2,-3.869140625,126.15574645996094,0
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.306640625,111.60270404815674,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.81640625,130.0217137336731,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.650390625,113.13121771812439,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.7734375,122.10879850387573,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.61328125,114.40786409378052,0
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.640625,125.08254265785217,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.5859375,125.82249593734741,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.625,107.39641904830933,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.73046875,100.93154621124268,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.2421875,114.59978437423706,0
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.189453125,111.99534940719604,0
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.28125,121.32793045043945,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.30078125,120.74041318893433,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.265625,121.61986327171326,4
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.10546875,104.4477276802063,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.283203125,118.48785376548767,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.328125,126.83686995506287,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.751953125,121.96192526817322,3
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,10,2,-3.91015625,107.14493298530579,0
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,11,2,-2.9375,129.81066846847534,3
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.259765625,108.11052131652832,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.53515625,122.84508752822876,1
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.80859375,132.14597535133362,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.55859375,120.38331389427185,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.802734375,143.49182653427124,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.455078125,142.43474769592285,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.607421875,138.92750453948975,2
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.041015625,117.44446134567261,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.548828125,148.05797266960144,1
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.236328125,132.37911581993103,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.12109375,146.16577053070068,1
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.09765625,132.90580224990845,3
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.197265625,160.5908808708191,4
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,12,2,-2.810546875,138.478266954422,2
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,11,2,-3.90234375,165.83778953552246,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.740234375,129.25994205474854,4
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.46875,133.86709070205688,1
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.541015625,150.67493534088135,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.734375,137.48863887786865,2
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.341796875,136.93827891349792,3
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.53125,141.09287285804749,2
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.1015625,204.4031229019165,4
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,12,2,-3.658203125,214.71893310546875,0
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.431640625,11.45796537399292,6
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.509765625,11.037211418151855,8
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.396484375,11.483526706695557,7
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.48828125,11.29268741607666,7
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.40234375,11.361294507980347,7
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.4453125,11.69488000869751,9
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.515625,11.961870908737183,5
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.404296875,11.369957447052002,9
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.48828125,11.665928363800049,6
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.37109375,11.568761825561523,8
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.40625,12.0241117477417,9
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.4765625,12.013772964477539,5
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.451171875,12.038153409957886,9
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.505859375,11.639530658721924,8
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.388671875,11.975889921188354,8
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.47265625,12.318649530410767,6
depolarizing-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.4765625,12.307495832443237,6
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.431640625,12.624060869216919,5
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.5078125,12.17339825630188,7
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,1,2,-3.455078125,12.846286058425903,5
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.482421875,6.926643133163452,7
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.501953125,7.0645058155059814,7
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.427734375,6.475837230682373,8
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.5703125,6.517747640609741,9
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.404296875,7.110620498657227,6
pauli-z-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.359375,7.581176280975342,6
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.578125,7.588805437088013,8
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.36328125,7.327125310897827,9
pauli-y-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.447265625,7.814058780670166,9
pauli-x-noise,deterministic,0.0005,0.004,5,0.5,2,2,-3.427734375,7.359241962432861,6
